tcpConnections,dnsSize,totalTasks,runningTasks,sleepingTasks,stoppedTasks,zombie,totalMemory,freeMemory,usedMemory,bufferCache,totalSwap,freeSwap,usedSwap,availableMemory,deviceState,IOStats_tps,IOStats_rtps,IOStats_wtps,IOStats_dtps,IOStats_bread/s,IOStats_bwrtn/s,IOStats_bdscd/s,CPU Utilization_CPU,CPU Utilization_%user,CPU Utilization_%nice,CPU Utilization_%system,CPU Utilization_%iowait,CPU Utilization_%steal,CPU Utilization_%idle,Memory Utilization_kbmemfree,Memory Utilization_kbavail,Memory Utilization_kbmemused,Memory Utilization_%memused,Memory Utilization_kbbuffers,Memory Utilization_kbcached,Memory Utilization_kbcommit,Memory Utilization_%commit,Memory Utilization_kbactive,Memory Utilization_kbinact,Memory Utilization_kbdirty,Disk Device Status_DEV,Disk Device Status_tps,Disk Device Status_rkB/s,Disk Device Status_wkB/s,Disk Device Status_dkB/s,Disk Device Status_areq-sz,Disk Device Status_aqu-sz,Disk Device Status_await,Disk Device Status_%util,Processor Queue_runq-sz,Processor Queue_plist-sz,Processor Queue_ldavg-1,Processor Queue_ldavg-5,Processor Queue_ldavg-15,Processor Queue_blocked
164,12,169,3,166,0,0,922.8,47.4,820.4,55.1,100,0,100,49.8,0,0.4,0,0.4,0,0,12,0,all,25.18,0,1.63,0.03,0,73.16,50232,52677,819325,86.7,7854,34861,1834935,175.19,77419,759569,37,mmcblk0,0.4,0,6,0,15,0,2.5,0.2,1,275,1.78,1.89,1.91,0
159,20,168,2,166,0,0,922.8,46.2,821.5,55.1,100,0,100,48.7,0,0.2,0,0.2,0,0,6.4,0,all,25.24,0,1.66,0.03,0,73.07,48816,51266,820734,86.85,7901,34821,1835959,175.29,77466,761038,250,mmcblk0,0.2,0,3.2,0,16,0,2.5,0.1,2,273,1.99,1.94,1.92,0
154,14,169,3,166,0,0,922.8,50.4,822.3,50.1,100,0,100,50.3,3,13,8,5,0,174.4,66.4,0,all,25.01,0,2.46,0.1,0,72.43,54055,53324,821842,86.97,7089,29450,1837742,175.46,75687,757986,92,mmcblk0,12.89,86.71,33.17,0,9.3,0.12,9.51,1.9,1,274,2.01,1.95,1.93,0
150,20,169,2,167,0,0,922.8,49,823.6,50.3,100,0,100,49,3,0.7,0,0.7,0,0,12.8,0,all,24.95,0,1.66,0.03,0,73.37,51088,51050,823384,87.13,7142,30666,1839492,175.63,77784,758510,54,mmcblk0,0.7,0,6.4,0,9.14,0.01,8.57,0.4,1,274,1.84,1.92,1.91,0
161,7,168,2,166,0,0,922.8,46.4,826.1,50.4,100,0,100,46.4,3,0.4,0,0.4,0,0,7.2,0,all,26.71,0,2.24,0.03,0,71.03,49650,49629,824840,87.29,7170,30634,1839010,175.58,78078,759676,257,mmcblk0,0.4,0,3.6,0,9,0,4.5,0.3,1,274,1.88,1.92,1.92,0
154,12,168,2,166,0,0,922.8,48.1,826.9,47.8,100,0,100,46.9,3,0.5,0.1,0.4,0,14.4,10.4,0,all,25.38,0,1.68,0.03,0,72.92,50390,48955,826915,87.51,5696,29386,1839799,175.66,75761,761154,336,mmcblk0,0.4,0,5.2,0,13,0,2.5,0.3,1,274,1.93,1.93,1.92,0
173,8,168,2,166,0,0,922.8,45.6,828.6,48.6,100,0,100,44.8,1,4.3,3.8,0.5,0,156.8,8.8,0,all,25.85,0,2.43,0.15,0,71.56,48673,47564,827965,87.62,5739,29932,1842876,175.95,76690,761966,425,mmcblk0,4.3,78.4,4.4,0,19.26,0.01,3.28,1.1,1,274,1.83,1.91,1.91,0
150,13,168,2,166,0,0,922.8,49.2,829.1,44.6,100,0,100,46.3,1,6.6,0.2,6.4,0,52.8,65.6,0,all,25.13,0,1.83,0.03,0,73.01,51654,48536,828991,87.73,3294,28537,1841847,175.85,76156,759842,441,mmcblk0,6.6,26.4,32.8,0,8.97,0.23,34.27,1.1,1,273,1.59,1.85,1.89,0
153,12,168,2,166,0,0,922.8,47.2,830.3,45.3,100,0,100,44.8,1,0.6,0.2,0.4,0,27.17,7.99,0,all,25.11,0,2.53,0.03,0,72.34,49460,46660,830522,87.89,3662,28681,1842820,175.95,76845,761090,304,mmcblk0,0.6,13.6,4,0,29.33,0,3.33,0.5,1,272,2.27,1.98,1.93,0
160,29,168,2,166,0,0,922.8,47,832.9,42.9,100,0,100,43.4,2,1.1,0.7,0.4,0,41.6,6.4,0,all,25.08,0,1.65,0.08,0,73.19,50086,46027,832466,88.09,3869,26052,1845662,176.22,89014,748850,71,mmcblk0,1.4,22.4,3.2,0,18.29,0,3.5,1,1,273,1.76,1.92,1.92,0
162,19,169,2,167,0,0,922.8,44,830.7,48.1,100,0,100,42.9,2,0.4,0,0.4,0,0,8,0,all,24.97,0,1.51,0.3,0,73.21,50364,45722,833304,88.18,4138,24753,1844919,176.15,93090,744511,351,mmcblk0,28.4,449.6,4,0,15.97,0.1,3.47,3.4,1,272,2.06,1.97,1.94,0
141,24,168,2,166,0,0,922.8,42.8,831.1,49,100,0,100,42.1,0,9.4,3.4,6,0,168.8,59.2,0,all,24.59,0,1.73,0.23,0,73.45,50249,46768,831140,87.95,2107,29310,1845082,176.16,302069,535757,284,mmcblk0,12.6,141.6,30,0,13.62,0.22,17.35,2.7,1,272,1.92,2.06,1.98,0
149,16,164,2,162,0,0,922.8,45.1,835.2,42.6,100,0,100,41.3,0,0.7,0.5,0.2,0,18.4,5.6,0,all,24.78,0,2.29,0.05,0,72.88,54354,48316,832233,88.07,2266,24055,1846798,176.33,300994,532735,208,mmcblk0,4,218.8,2.8,0,55.4,0.02,4.8,2,1,274,2.06,2.08,1.99,0
139,12,169,2,167,0,0,922.8,44.9,834.2,43.7,100,0,100,41.6,0,1,0.3,0.7,0,11.2,11.2,0,all,24.91,0,1.58,0,0,73.51,47666,44163,833828,88.24,3072,28202,1847745,176.42,306164,534214,98,mmcblk0,1,5.6,5.6,0,11.2,0,3.7,0.6,1,274,1.76,2.01,1.98,0
146,12,167,2,165,0,0,922.8,48.3,835.8,38.7,100,0,100,42.6,3,2,1.5,0.5,0,42.4,9.6,0,all,27.22,0,1.59,0.08,0,71.12,51700,45576,835054,88.37,1824,24282,1846894,176.34,300450,535954,125,mmcblk0,1.1,9.2,4.4,0,12.36,0,2.45,0.7,1,273,1.67,1.97,1.96,0
148,6,169,3,166,0,0,922.8,45.8,837.5,39.5,100,0,100,40.4,3,5.2,2,3.2,0,63.2,50.4,0,all,24.86,0,1.51,0.1,0,73.54,49262,43592,836529,88.52,2044,24865,1848692,176.51,303008,535592,90,mmcblk0,5.2,31.6,25.2,0,10.92,0.04,8.62,1,1,274,1.82,1.97,1.97,0
158,15,168,2,166,0,0,922.8,49.3,839.4,34.2,100,0,100,41.2,3,4.1,0,4.1,0,0,64.8,0,all,24.92,0,1.85,0.1,0,73.14,53047,44671,838217,88.7,1646,19966,1848871,176.52,300252,535184,34,mmcblk0,4.1,0,32.4,0,7.9,0.08,19.32,0.7,1,273,1.86,1.97,1.97,0
140,18,168,2,166,0,0,922.8,43.7,839.7,39.4,100,0,100,38.3,3,0.3,0.1,0.2,0,7.2,6.4,0,all,25.04,0,1.48,0.03,0,73.46,49010,41889,839720,88.86,2292,21744,1849665,176.6,299775,539214,180,mmcblk0,0.4,4,3.2,0,18,0,3,0.3,1,273,1.68,1.92,1.95,0
159,8,168,2,166,0,0,922.8,48,841,33.9,100,0,100,39.7,1,43.1,41.3,1.8,0,3487.2,44.8,0,all,24.69,0,2.71,3.04,0,69.56,46442,39860,841123,89.01,2288,22912,1850781,176.71,297168,544504,29,mmcblk0,44.9,1786.8,22.4,0,40.29,0.83,18.44,13.5,2,273,2.03,1.98,1.97,0
149,28,169,2,167,0,0,922.8,46.6,842.9,33.4,100,0,100,38.2,1,1.9,1.7,0.2,0,82.4,5.6,0,all,24.8,0,1.93,0.08,0,73.19,48467,40162,842548,89.16,3694,18100,1851700,176.79,297702,541944,271,mmcblk0,2.1,41.16,4,0,21.52,0.01,3.24,1,1,274,1.92,1.96,1.97,0
165,18,168,2,166,0,0,922.8,44.6,844,34.2,100,0,100,36.5,1,12.6,12.4,0.2,0,1073.6,5.6,0,all,25.26,0,1.88,0.55,0,72.31,49857,40131,844038,89.32,2624,16458,1852775,176.9,296477,542021,284,mmcblk0,11.99,463.14,2.8,0,38.87,0.04,3.48,3.8,1,273,1.92,1.96,1.97,0
142,10,169,2,167,0,0,922.8,44.5,845.2,33.1,100,0,100,36,2,11,10.8,0.2,0,368,4.8,0,all,24.83,0,1.78,0.28,0,73.11,50557,39638,845721,89.5,2522,14084,1854388,177.05,294319,543044,132,mmcblk0,9.2,165.2,2.4,0,18.22,0.03,3.38,2.7,1,274,1.83,1.93,1.96,0
159,6,165,4,161,0,0,922.8,45.4,852.9,24.5,100,0,100,32.5,2,35.89,35,0.9,0,3249.45,10.37,0,all,24.47,0,3,3.2,0,69.33,45324,36388,846887,89.62,2938,17598,1857223,177.32,295316,547587,81,mmcblk0,47.6,2002.4,5.6,0,42.18,0.44,9.34,14.6,1,275,2.45,2.08,2,0
147,10,162,6,156,0,0,922.8,42.9,851.9,28.1,100,0,100,31.7,2,78.03,77.44,0.6,0,5925.25,15.11,0,all,23.64,0,3.17,5.19,0,68,43722,34722,848634,89.8,2514,18040,1918510,183.17,293888,550724,77,mmcblk0,77.94,2956.49,7.58,0,38.03,0.55,7.1,19.46,1,275,2.22,2.06,2.01,1
162,6,169,2,167,0,0,922.8,43.2,849.1,30.5,100,0,100,33.3,2,159.28,154.69,4.59,0,12241.92,152.5,0,all,21.99,0,4.88,11.17,0,61.96,46448,35527,849696,89.92,1658,15102,1860916,177.67,292790,549298,178,mmcblk0,168,6457.2,76.4,0,38.89,1.26,7.48,39.8,2,276,2.06,2.04,1.99,1
160,14,169,2,167,0,0,922.8,43.9,853.5,25.5,100,0,100,31.5,0,254.27,242.1,12.17,0,20970.36,200.98,0,all,14.93,0,6.1,32.21,0,46.76,44086,33335,851762,90.14,1612,15448,1924370,183.73,292023,552410,145,mmcblk0,256.79,10589.1,101.49,0,41.63,4.77,18.56,62.34,2,277,2.61,2.17,2.04,3
144,34,169,2,167,0,0,922.8,43.8,852.4,26.7,100,0,100,32,0,70,69.2,0.8,0,5423.2,11.2,0,all,25.76,0,2.57,4.66,0,67.01,44368,33087,852542,90.22,1531,14344,1860566,177.64,294474,549538,111,mmcblk0,70.2,2719.2,5.6,0,38.81,0.49,6.93,19.9,2,274,3.29,2.39,2.12,0
153,38,172,2,170,0,0,922.8,42.7,856.2,23.9,100,0,100,29.5,0,110.66,109.26,1.39,0,9238.25,45.42,0,all,24.71,0,4.66,7.19,0,63.44,44472,31971,854856,90.46,1151,12275,1923361,183.64,291691,551907,111,mmcblk0,106.75,4738.43,22.64,0,44.6,0.81,7.6,32.08,2,276,3.26,2.5,2.17,1
46,22,167,1,166,0,0,922.8,46.9,853.9,22,100,0,100,32.8,0,290.84,288.77,2.07,0,21627.59,27.59,0,all,16.7,0,7.1,30.79,0,45.41,44247,31506,855527,90.53,791,12168,1869620,178.51,290848,553284,43,mmcblk0,289.67,10967.25,7.02,0,37.89,3.78,13.05,65.11,4,277,4.36,2.84,2.29,2
35,22,171,1,170,0,0,922.8,45.1,854.9,22.8,100,0,100,31.3,3,486.41,485.04,1.37,0,36297.17,28.15,0,all,2.36,0,8.7,64.97,0,23.97,44681,31566,855834,90.57,700,11623,1870355,178.58,290244,553800,8,mmcblk0,491.44,17997.28,15.95,0,36.65,9.15,18.61,100,4,278,6.17,3.54,2.56,6
7,4,167,1,166,0,0,922.8,40.8,854.5,27.5,100,0,100,29.3,3,458.02,457.92,0.1,0,37069.31,0.79,0,all,1.62,0,9.8,60.44,0,28.14,45265,31868,855807,90.56,785,10855,1877838,179.29,289867,553266,13,mmcblk0,446.34,18294.07,3.95,0,41,7.38,16.54,100,2,280,7.11,4.21,2.84,4
3,7,172,1,171,0,0,922.8,44,855.1,23.7,100,0,100,30.5,3,492.51,491.11,1.4,0,36815.18,31.17,0,all,3.15,0,9.74,57.57,0,29.54,45024,31743,855786,90.56,993,11027,1876260,179.14,289992,553522,14,mmcblk0,503.79,18304.67,14.79,0,36.36,7.66,15.21,100,2,278,6.84,4.33,2.9,3
3,12,167,1,166,0,0,922.8,45,854.6,23.3,100,0,100,31.4,3,445.51,445.21,0.3,0,36815.17,3.19,0,all,0.9,0,10.22,67.54,0,21.34,45623,31784,856299,90.62,772,10243,1930396,184.31,289440,553285,0,mmcblk0,429.57,18332.3,1.56,0,42.68,8.92,20.78,100,0,270,7.88,5.06,3.24,6
7,1,170,1,169,0,0,922.8,44.1,855.4,23.3,100,0,100,30.5,1,483.98,482.81,1.17,0,36110.16,14.06,0,all,2.06,0,9.56,60.87,0,27.51,46184,31936,856607,90.65,659,9532,1996879,190.66,289318,552765,4,mmcblk0,487.22,17970.11,12.98,0,36.91,7.45,15.3,100.1,2,274,7.75,5.26,3.36,3
23,7,160,3,157,0,0,922.8,45.1,853.7,24,100,0,100,31.9,1,445.69,439.74,5.95,0,36237.07,70.56,0,all,2.74,0,9.31,64.83,0,23.12,44910,31057,857088,90.7,663,10239,1991613,190.15,289334,554012,24,mmcblk0,455.79,18190.07,23.37,0,39.96,8.36,18.33,100,0,274,8.41,5.76,3.63,4
8,7,165,3,162,0,0,922.8,38.1,856.2,28.6,100,0,100,27.2,1,446.37,445.12,1.24,0,36904.78,19.89,0,all,0.96,0,9.57,68.15,0,21.33,45150,31272,856832,90.67,720,10291,1939966,185.22,289483,553670,0,mmcblk0,459.5,18282.56,13.18,0,39.82,9.74,21.2,100,3,278,8.73,6.17,3.85,6
4,7,166,3,163,0,0,922.8,37.8,861.9,23.1,100,0,100,24.1,2,400.96,397.21,3.76,0,37846.63,40.08,0,all,0.59,0,8.76,77.27,0,13.38,43818,30212,857561,90.75,577,10772,1888781,180.33,289368,554917,22,mmcblk0,404.63,18553.91,33.94,0,45.94,11.73,28.99,100,4,284,7.87,6.4,4.08,8
0,7,170,3,167,0,0,922.8,42.9,858.9,21.1,100,0,100,28.2,2,460.67,458.17,2.5,0,36679.23,31.54,0,all,1.22,0,10.21,56.37,0,32.2,45108,31250,856818,90.67,678,10373,1887294,180.19,289736,553793,8,mmcblk0,459.76,18388.45,14.74,0,40.03,6.66,14.48,100,0,281,8.12,6.66,4.26,4
0,7,170,3,167,0,0,922.8,42.9,858.9,21.1,100,0,100,28.2,2,460.67,458.17,2.5,0,36679.23,31.54,0,all,1.22,0,10.21,56.37,0,32.2,45108,31250,856818,90.67,678,10373,1887294,180.19,289736,553793,8,mmcblk0,459.76,18388.45,14.74,0,40.03,6.66,14.48,100,0,281,8.12,6.66,4.26,4
5,1,164,1,163,0,0,922.8,42.9,854.1,25.9,100,0,100,30.7,2,448.26,441.57,6.69,0,36644.19,68.22,0,all,1.99,0,11.57,60.63,0,25.82,44586,30816,857238,90.72,732,10360,2012190,192.12,288802,554966,14,mmcblk0,448.64,18360.62,25.73,0,40.98,8.22,18.33,99.81,3,280,8.54,6.93,4.44,5
5,1,166,1,165,0,0,922.8,44.5,854.4,24,100,0,100,31.3,2,410.03,397.37,12.66,0,36204.09,119.96,0,all,0.58,0,8.48,65.03,0,25.9,45187,31678,856097,90.59,692,10956,1877668,179.27,290098,553552,0,mmcblk0,426.01,18400.38,4.99,0,43.2,8.55,20.08,99.9,2,276,7.81,6.97,4.57,4
3,1,167,1,166,0,0,922.8,44.1,855.2,23.5,100,0,100,30.7,0,426.92,425.54,1.38,0,37655.8,19.65,0,all,0.62,0,9.72,73.01,0,16.65,45261,31084,857328,90.72,708,9584,2011780,192.08,289313,553789,6,mmcblk0,420.79,18697.14,12.22,0,44.46,8.66,20.58,100,1,272,8.33,7.28,4.85,4
0,1,167,1,166,0,0,922.8,44.8,857.2,20.8,100,0,100,30,0,436.94,436.94,0,0,37443.83,0,0,all,0.49,0,10.58,70.07,0,18.86,45670,31285,857384,90.73,601,9160,2011969,192.1,288904,553736,0,mmcblk0,462.73,18254.11,6.81,0,39.46,8.76,18.93,100,0,275,8.25,7.39,5.07,5
0,1,167,1,166,0,0,922.8,44.8,857.2,20.8,100,0,100,30,0,436.94,436.94,0,0,37443.83,0,0,all,0.49,0,10.58,70.07,0,18.86,45670,31285,857384,90.73,601,9160,2011969,192.1,288904,553736,0,mmcblk0,462.73,18254.11,6.81,0,39.46,8.76,18.93,100,0,275,8.25,7.39,5.07,5
2,2,168,2,166,0,0,922.8,44.6,856.4,21.9,100,0,100,30.3,3,436.42,435.12,1.29,0,37160.6,21.49,0,all,0.95,0,9.54,63.63,0,25.88,45225,31132,857248,90.72,898,9400,2005728,191.5,289310,553656,12,mmcblk0,430.32,18306.96,5.57,0,42.56,6.82,15.86,100,2,275,7.84,7.45,5.25,3
3,2,169,1,168,0,0,922.8,43.2,856.5,23.1,100,0,100,29.6,3,454.82,453.54,1.28,0,37520.47,22.05,0,all,0.65,0,8.92,73.46,0,16.97,45598,31430,857100,90.7,798,9518,1949110,186.09,289360,553577,7,mmcblk0,433.01,18336.68,3.09,0,42.35,10.26,23.7,100,1,280,8.67,7.67,5.4,6
3,2,167,1,164,0,2,922.8,40.3,854.9,27.6,100,0,100,28.9,1,451.73,451.34,0.38,0,37364.3,3.07,0,all,1.07,0,11.35,70.42,0,17.17,45340,30660,858438,90.84,662,8654,2137258,204.06,289014,553515,4,mmcblk0,457.61,18553.75,9.09,0,40.56,9.78,21.36,100,2,280,8.41,7.86,5.66,6
3,2,167,1,164,0,2,922.8,40.3,854.9,27.6,100,0,100,28.9,1,451.73,451.34,0.38,0,37364.3,3.07,0,all,1.07,0,11.35,70.42,0,17.17,45340,30660,858438,90.84,662,8654,2137258,204.06,289014,553515,4,mmcblk0,457.61,18553.75,9.09,0,40.56,9.78,21.36,100,2,280,8.41,7.86,5.66,6
0,2,162,3,159,0,0,922.8,43.1,855.1,24.6,100,0,100,30.3,2,417.5,417.02,0.48,0,37399.61,6.19,0,all,0.72,0,9.61,67.59,0,22.08,45334,31292,857196,90.71,575,9918,2001418,191.09,289285,553820,4,mmcblk0,434.32,18259.19,5.51,0,42.05,7.89,18.17,100.1,1,275,8.41,8.04,5.98,5
0,2,162,3,159,0,0,922.8,43.1,855.1,24.6,100,0,100,30.3,2,417.5,417.02,0.48,0,37399.61,6.19,0,all,0.72,0,9.61,67.59,0,22.08,45334,31292,857196,90.71,575,9918,2001418,191.09,289285,553820,4,mmcblk0,434.32,18259.19,5.51,0,42.05,7.89,18.17,100.1,1,275,8.41,8.04,5.98,5
6,2,167,1,166,0,0,922.8,43.6,857.7,21.5,100,0,100,29.2,2,421,421,0,0,37463.2,0,0,all,1.22,0,8.95,62.44,0,27.4,45208,31260,857156,90.71,747,9913,1872777,178.81,289128,554330,16,mmcblk0,421.82,18812.92,0,0,44.6,7.57,17.94,100.39,0,273,8.21,8.04,6.11,4
3,2,166,1,165,0,0,922.8,43.3,854.3,25.3,100,0,100,30.6,0,453.24,443.77,9.47,0,37054.3,101.26,0,all,1.15,0,10.8,72.37,0,15.68,45034,30762,858014,90.8,664,9442,2012628,192.16,289122,554209,30,mmcblk0,441.46,18384.47,61.36,0,41.78,10.94,24.78,100,1,279,8.22,8.06,6.21,5
0,2,162,2,160,0,0,922.8,44.8,854.1,24,100,0,100,31.6,0,442.34,436.68,5.66,0,36849.95,49.95,0,all,0.87,0,9.77,70.21,0,19.15,45374,31315,857196,90.71,583,9844,2070871,197.72,289311,553666,8,mmcblk0,458.52,18489.58,13.63,0,40.35,8.31,18.12,100,1,271,8.28,8.07,6.37,4
0,2,163,1,160,0,2,922.8,40,854.8,28,100,0,100,28.8,3,429.09,428.01,1.08,0,37601.58,15.78,0,all,0.85,0,10.09,67.55,0,21.52,45204,31114,857403,90.73,682,9828,1974277,188.5,288896,554339,13,mmcblk0,446.16,18702.76,6.3,0,41.93,7.66,17.18,100,0,275,7.67,7.89,6.49,5
0,2,164,1,163,0,0,922.8,44.8,855,23,100,0,100,31,3,429.09,428.01,1.08,0,37601.58,15.78,0,all,0.85,0,10.09,67.55,0,21.52,45204,31114,857403,90.73,682,9828,1974277,188.5,288896,554339,13,mmcblk0,446.16,18702.76,6.3,0,41.93,7.66,17.18,100,0,275,7.67,7.89,6.49,5
0,2,163,1,160,0,2,922.8,40,854.8,28,100,0,100,28.8,3,429.09,428.01,1.08,0,37601.58,15.78,0,all,0.85,0,10.09,67.55,0,21.52,45204,31114,857403,90.73,682,9828,1974277,188.5,288896,554339,13,mmcblk0,446.16,18702.76,6.3,0,41.93,7.66,17.18,100,0,275,7.67,7.89,6.49,5
2,1,168,1,167,0,0,922.8,45.1,855.5,22.3,100,0,100,31.1,3,491.19,489.92,1.27,0,36749.9,14.87,0,all,0.76,0,10.26,64.29,0,24.69,44881,30952,857416,90.73,789,10034,1903666,181.76,391133,452604,3,mmcblk0,491.81,18316.37,7.5,0,37.26,7.92,16.1,100,4,281,7.67,7.87,6.55,5
0,1,167,3,164,0,0,922.8,45.7,855.8,21.3,100,0,100,31.2,1,449.57,448.71,0.86,0,36918.97,10.68,0,all,0.93,0,8.6,67.98,0,22.49,45339,31443,856917,90.68,864,9919,2010548,191.96,416398,426726,0,mmcblk0,427.59,18614.13,0,0,43.53,8.17,19.1,100,0,272,8.9,8.19,6.79,4
0,1,167,3,164,0,0,922.8,45.7,855.8,21.3,100,0,100,31.2,1,449.57,448.71,0.86,0,36918.97,10.68,0,all,0.93,0,8.6,67.98,0,22.49,45339,31443,856917,90.68,864,9919,2010548,191.96,416398,426726,0,mmcblk0,427.59,18614.13,0,0,43.53,8.17,19.1,100,0,272,8.9,8.19,6.79,4
2,5,172,2,170,0,0,922.8,45.2,858.5,19.2,100,0,100,29.6,1,437.85,437.85,0,0,37427.65,0,0,all,0.8,0,11.5,71.28,0,16.42,46316,31327,858105,90.81,487,8099,2012638,192.16,415692,426060,0,mmcblk0,440.25,18749.14,0,0,42.59,10.38,23.58,100.1,1,271,7.84,8.01,6.81,5
1,1,169,2,167,0,0,922.8,44.5,856.8,21.6,100,0,100,30,2,440.83,439.38,1.45,0,36995.54,24.83,0,all,1.87,0,9.98,66.9,0,21.25,45615,31518,857038,90.69,584,9801,2073723,197.99,416176,426825,12,mmcblk0,413.4,18661.58,4.47,0,45.15,13.45,32.54,100,2,274,8.59,8.15,7,4
1,1,169,2,167,0,0,922.8,44.5,856.8,21.6,100,0,100,30,2,440.83,439.38,1.45,0,36995.54,24.83,0,all,1.87,0,9.98,66.9,0,21.25,45615,31518,857038,90.69,584,9801,2073723,197.99,416176,426825,12,mmcblk0,413.4,18661.58,4.47,0,45.15,13.45,32.54,100,2,274,8.59,8.15,7,4
2,2,164,1,163,0,0,922.8,44,857.5,21.3,100,0,100,29.5,0,425.4,424.7,0.7,0,37420.8,13.6,0,all,0.95,0,11.41,57.93,0,29.71,45556,31174,857648,90.76,681,9160,1896038,181.03,416164,426948,5,mmcblk0,421.25,18656.14,6.63,0,44.3,7.39,17.54,100.29,2,280,7.98,8.13,7.12,4
2,2,162,2,160,0,0,922.8,42.6,855.2,25,100,0,100,30,0,425.4,424.7,0.7,0,37420.8,13.6,0,all,0.95,0,11.41,57.93,0,29.71,45556,31174,857648,90.76,681,9160,1896038,181.03,416164,426948,5,mmcblk0,421.25,18656.14,6.63,0,44.3,7.39,17.54,100.29,2,280,7.98,8.13,7.12,4
2,2,173,1,172,0,0,922.8,45.1,856.9,20.9,100,0,100,30.3,3,430.25,428.9,1.35,0,36514.84,22.35,0,all,1.16,0,12.01,55.71,0,31.12,45291,30774,858150,90.81,567,9018,1968267,187.92,416062,427002,1,mmcblk0,420.5,18456.8,11.6,0,43.92,7.01,16.67,99.3,2,283,7.93,8.04,7.17,4
2,2,173,1,172,0,0,922.8,45.1,856.9,20.9,100,0,100,30.3,3,430.25,428.9,1.35,0,36514.84,22.35,0,all,1.16,0,12.01,55.71,0,31.12,45291,30774,858150,90.81,567,9018,1968267,187.92,416062,427002,1,mmcblk0,420.5,18456.8,11.6,0,43.92,7.01,16.67,99.3,2,283,7.93,8.04,7.17,4
1,2,171,1,168,0,2,922.8,42.9,857.1,22.8,100,0,100,29.1,3,428.19,426.92,1.28,0,37523.77,16.5,0,all,0.49,0,10.99,68.64,0,19.88,45907,31126,858096,90.81,647,8447,2032048,194.01,415746,426570,4,mmcblk0,424.21,18418.25,0,0,43.42,8.38,19.74,100,2,279,8.18,8.05,7.26,5
1,2,171,1,168,0,2,922.8,42.9,857.1,22.8,100,0,100,29.1,3,428.19,426.92,1.28,0,37523.77,16.5,0,all,0.49,0,10.99,68.64,0,19.88,45907,31126,858096,90.81,647,8447,2032048,194.01,415746,426570,4,mmcblk0,424.21,18418.25,0,0,43.42,8.38,19.74,100,2,279,8.18,8.05,7.26,5
1,1,167,1,166,0,0,922.8,45.5,855.8,21.5,100,0,100,31.1,1,421.14,420.84,0.29,0,36918.98,3.13,0,all,0.68,0,10.57,64.08,0,24.67,45320,30696,858388,90.84,732,8582,2159166,206.15,415878,426544,7,mmcblk0,437.91,18595.42,7.16,0,42.48,7.42,16.94,100,3,276,7.06,7.72,7.21,3
1,1,167,1,166,0,0,922.8,45.5,855.8,21.5,100,0,100,31.1,1,421.14,420.84,0.29,0,36918.98,3.13,0,all,0.68,0,10.57,64.08,0,24.67,45320,30696,858388,90.84,732,8582,2159166,206.15,415878,426544,7,mmcblk0,437.91,18595.42,7.16,0,42.48,7.42,16.94,100,3,276,7.06,7.72,7.21,3
1,1,170,2,168,0,0,922.8,44.7,855.8,22.3,100,0,100,30.7,2,452.78,448.31,4.47,0,36141.55,57.26,0,all,1.06,0,12.13,49.69,0,37.11,44700,30650,857892,90.78,902,9582,1932306,184.49,416359,427613,22,mmcblk0,444.04,18173.4,37.04,0,41.01,5.66,12.74,99.21,1,282,6.7,7.44,7.17,4
1,1,170,2,168,0,0,922.8,44.7,855.8,22.3,100,0,100,30.7,2,452.78,448.31,4.47,0,36141.55,57.26,0,all,1.06,0,12.13,49.69,0,37.11,44700,30650,857892,90.78,902,9582,1932306,184.49,416359,427613,22,mmcblk0,444.04,18173.4,37.04,0,41.01,5.66,12.74,99.21,1,282,6.7,7.44,7.17,4
1,1,170,2,168,0,0,922.8,44.7,855.8,22.3,100,0,100,30.7,2,452.78,448.31,4.47,0,36141.55,57.26,0,all,1.06,0,12.13,49.69,0,37.11,44700,30650,857892,90.78,902,9582,1932306,184.49,416359,427613,22,mmcblk0,444.04,18173.4,37.04,0,41.01,5.66,12.74,99.21,1,282,6.7,7.44,7.17,4
0,1,168,2,163,0,3,922.8,44.4,855.6,22.9,100,0,100,30.6,0,452.28,451.09,1.19,0,37047.13,19.01,0,all,1.12,0,9.13,56.49,0,33.26,45024,30474,858578,90.86,1081,8481,2051715,195.89,416212,426965,2,mmcblk0,457.82,18484.94,9.27,0,40.4,6.14,13.41,100.1,2,283,8.11,7.96,7.43,3
1,1,168,1,166,0,1,922.8,44,856.4,22.4,100,0,100,30.1,3,437.22,436.09,1.13,0,36753.38,18.05,0,all,0.64,0,11.61,64.77,0,22.97,46151,31854,857036,90.69,581,9416,1902035,181.6,416123,426544,0,mmcblk0,439.33,18205,0,0,41.44,6.29,14.31,100,2,273,7.48,7.82,7.47,4
1,1,167,1,166,0,0,922.8,43.5,856,23.3,100,0,100,29.9,1,425.17,423.74,1.43,0,36738.99,21.35,0,all,0.75,0,8.31,58.59,0,32.35,46375,31658,857538,90.75,785,8458,1919666,183.28,415824,426778,0,mmcblk0,430.68,18407.57,0,0,42.74,6.1,14.17,100,1,273,7.62,7.76,7.56,4
